regime,seed,method,pretty_method,cumulative_cost,cumulative_interference,cumulative_switches,mean_feasible_fraction,mean_success_probability,mean_expected_cost,mean_cx_count,mean_circuit_depth,total_wall_seconds
stationary,103,Cold,Cold,0.72,0.0,2.4,1.0,0.007161458333333333,0.4759386673729602,102.0,112.66666666666667,55.28791728429496
stationary,104,Cold,Cold,1.8636459680033575,0.7836459680033575,3.6,1.0,0.08732096354166667,0.43607990473279434,102.0,112.5,48.83434061380103
stationary,105,Cold,Cold,1.231114405088595,0.5111144050885947,2.4000000000000004,1.0,0.0050048828125,0.44722570344356005,102.0,112.66666666666667,49.00657453620806
stationary,106,Cold,Cold,1.471194502205641,0.6911945022056412,2.6000000000000005,1.0,0.16984049479166666,0.45388336875513935,102.0,112.5,48.97003739327192
