regime,seed,method,snapshot_t,delta,step_cost,step_interference,step_switches,cumulative_cost,cumulative_interference,cumulative_switches,gain_vs_cold,expected_cost,best_sample_cost,feasible_fraction,success_probability,evaluations,shots,cx_count,circuit_depth,wall_seconds
gradual,201,State,11,0.051510007573272606,0.058054211206306036,0.05805421120630605,0.0,0.18792755652072324,0.18792755652072324,0.0,0.0,0.10109229911382804,0.058054211206306036,1.0,0.80859375,6,256,114,113,1.1772637499962002
gradual,201,Combined,11,0.051510007573272606,0.058054211206306036,0.05805421120630605,0.0,0.18792755652072324,0.18792755652072324,0.0,0.0,0.1206779948011013,0.058054211206306036,1.0,0.765625,6,256,114,113,1.1517960000201128
sudden,304,Cold,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29973729351390094,0.0,1.0,0.046875,6,256,102,113,1.152371458010748
sudden,304,Param,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29973729351390094,0.0,1.0,0.046875,6,256,102,113,1.152371458010748
sudden,304,State,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29973729351390094,0.0,1.0,0.046875,6,256,102,113,1.152371458010748
sudden,304,Combined,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29973729351390094,0.0,1.0,0.046875,6,256,102,113,1.152371458010748
sudden,304,Cold,1,0.028085573104157414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5334258837187215,0.0,1.0,0.0078125,6,256,102,113,1.1552016250207089
sudden,304,Param,1,0.028085573104157414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5505761906034058,0.0,1.0,0.0078125,6,256,102,113,1.158072207996156
sudden,304,State,1,0.028085573104157414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023441227673852327,0.0,1.0,0.91015625,6,256,102,112,1.144222000031732
sudden,304,Combined,1,0.028085573104157414,0.18,0.0,0.6,0.18,0.0,0.6,-0.18,0.21293654130854267,0.18,1.0,0.87109375,6,256,102,112,1.104604665946681
sudden,304,Cold,2,0.053390530254520244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23266078830723985,0.0,1.0,0.015625,6,256,102,113,1.1272797500132583
sudden,304,Param,2,0.053390530254520244,0.15592826408822258,0.0959282640882226,0.2,0.15592826408822258,0.0959282640882226,0.2,-0.15592826408822258,0.46462208496389784,0.15592826408822258,1.0,0.0078125,6,256,102,113,1.1419418749865144
sudden,304,State,2,0.053390530254520244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023912593896592418,0.0,1.0,0.91796875,6,256,102,112,1.1301446659490466
sudden,304,Combined,2,0.053390530254520244,0.18,0.0,0.6,0.36,0.0,1.2,-0.18,0.20946218572705394,0.18,1.0,0.875,6,256,102,113,1.1358117909985594
sudden,304,Cold,3,0.09263180802625176,0.18,0.0,0.6,0.18,0.0,0.6,0.0,0.1905454005536686,0.18,1.0,0.96484375,6,256,96,110,1.1443906250060536
sudden,304,Param,3,0.09263180802625176,0.3,0.0,1.0,0.45592826408822257,0.0959282640882226,1.2,-0.12,0.3730575441959924,0.3,1.0,0.66015625,6,256,96,110,1.1331696669803932
sudden,304,State,3,0.09263180802625176,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.010039434177143957,0.0,1.0,0.96875,6,256,96,110,1.1210087079671212
sudden,304,Combined,3,0.09263180802625176,0.18,0.0,0.5999999999999999,0.54,0.0,1.7999999999999998,0.0,0.20725155591193561,0.18,1.0,0.88671875,6,256,96,110,1.1110378750017844
sudden,304,Cold,4,0.15694629941841726,0.06,0.0,0.20000000000000007,0.24,0.0,0.8,0.0,0.5720930620397867,0.06,1.0,0.00390625,6,256,96,107,1.1558285409701057
sudden,304,Param,4,0.15694629941841726,0.06,0.0,0.19999999999999996,0.5159282640882226,0.0959282640882226,1.4,0.0,0.6130843396052144,0.06,1.0,0.0078125,6,256,96,107,1.1458550409879535
sudden,304,State,4,0.15694629941841726,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0028036867166491117,0.0,1.0,0.98828125,6,256,96,107,1.1129628749913536
sudden,304,Combined,4,0.15694629941841726,0.18,0.0,0.6000000000000001,0.72,0.0,2.4,-0.12,0.21596971821726224,0.18,1.0,0.828125,6,256,96,106,1.1168342920136638
sudden,304,Cold,5,0.282055129208904,0.4337527344303195,0.1937527344303195,0.8,0.6737527344303195,0.1937527344303195,1.6,0.0,0.494858632911546,0.4337527344303195,1.0,0.00390625,6,256,108,110,1.1487597090308554
sudden,304,Param,5,0.282055129208904,0.2858651194753473,0.10586511947534734,0.6000000000000001,0.8017933835635699,0.20179338356356993,2.0,0.14788761495497216,0.4879041011873018,0.2858651194753473,1.0,0.04296875,6,256,108,110,1.182644541026093
sudden,304,State,5,0.282055129208904,0.13650813456840546,0.13650813456840546,0.0,0.13650813456840546,0.13650813456840546,0.0,0.297244599861914,0.13664758467885946,0.13650813456840546,1.0,0.99609375,6,256,108,110,1.1397074169944972
sudden,304,Combined,5,0.282055129208904,0.23220736284463203,0.11220736284463204,0.3999999999999999,0.952207362844632,0.11220736284463204,2.8,0.20154537158568744,0.33862912865349437,0.23220736284463203,1.0,0.00390625,6,256,108,110,1.1164954580017366
sudden,304,Cold,6,0.04640607022888519,0.16797817846776414,0.10797817846776417,0.19999999999999996,0.8417309128980837,0.3017309128980837,1.8,0.0,0.5450650577587784,0.16797817846776414,1.0,0.0078125,6,256,108,109,1.1717345410143025
sudden,304,Param,6,0.04640607022888519,0.17988070276983043,0.1198807027698304,0.20000000000000018,0.9816740863334004,0.32167408633340033,2.2,-0.011902524302066286,0.49826314137439415,0.17988070276983043,1.0,0.00390625,6,256,108,109,1.1405167499906383
sudden,304,State,6,0.04640607022888519,0.1534097770066483,0.1534097770066483,0.0,0.28991791157505375,0.28991791157505375,0.0,0.014568401461115849,0.1820834180875736,0.1534097770066483,1.0,0.84765625,6,256,108,110,1.1363315420458093
sudden,304,Combined,6,0.04640607022888519,0.2998807027698304,0.1198807027698304,0.6000000000000001,1.2520880656144624,0.23208806561446244,3.4,-0.13190252430206628,0.33093789600708867,0.2998807027698304,1.0,0.0234375,6,256,108,109,1.1258422909886576
sudden,304,Cold,7,0.051700466145232535,0.13115566290019173,0.1311556629001917,0.0,0.9728865757982754,0.4328865757982754,1.8,0.0,0.48829908416690143,0.13115566290019173,1.0,0.015625,6,256,108,109,1.1560789159848355
sudden,304,Param,7,0.051700466145232535,0.19994963423495485,0.13994963423495488,0.20000000000000018,1.1816237205683553,0.4616237205683552,2.4000000000000004,-0.06879397133476312,0.4562307171460447,0.19994963423495485,1.0,0.05859375,6,256,108,109,1.126912000006996
